stai,pan_PosAffect,pan_NegAffect,swls,bfi_Neuroticism,bfi_Conscientiousness,bfi_Extraversion,bfi_Agreeableness,bfi_Openness,psqi
43.45276191579082,40.57644126549741,21.211017540626862,4.980578991448929,2.532536144666586,4.02553251584234,2.4170477895457703,3.0830567690128943,3.379232536362591,3.0201546389798932
29.452761915790823,39.57644126549741,15.211017540626862,6.380578991448929,1.1992028113332562,4.192199182509009,2.833714456212441,3.499723435679564,3.0458992030292613,3.0201546389798932
30.452761915790823,37.57644126549741,19.211017540626862,7.380578991448929,1.4492028113332562,3.6921991825090092,1.5003811228791004,3.749723435679564,2.712565869695921,9.020154638979893
28.452761915790823,31.576441265497408,21.211017540626862,5.380578991448929,1.615869477999916,3.5255325158423396,2.4170477895457703,3.3330567690128943,4.29589920302926,8.020154638979893
33.45276191579082,44.57644126549741,16.211017540626862,5.580578991448929,0.8658694779999161,3.85886584917567,3.2503811228791006,3.999723435679564,3.2958992030292613,3.0201546389798932
50.45276191579082,24.576441265497408,33.21101754062686,3.580578991448929,3.532536144666586,3.6921991825090092,0.8337144562124406,2.416390102346224,2.462565869695921,3.0201546389798932
49.45276191579082,27.576441265497408,21.211017540626862,5.380578991448929,3.115869477999916,4.10886584917567,1.7503811228791004,3.1663901023462246,3.129232536362591,5.020154638979893
23.452761915790823,45.57644126549741,16.211017540626862,6.180578991448929,1.0325361446665862,4.35886584917567,3.1670477895457703,3.5830567690128943,3.629232536362591,4.020154638979893
45.45276191579082,34.57644126549741,21.211017540626862,6.380578991448929,2.032536144666586,3.7755325158423396,2.583714456212441,2.9997234356795643,4.29589920302926,5.020154638979893
24.452761915790823,48.57644126549741,22.211017540626862,6.980578991448929,0.9492028113332562,4.52553251584234,3.58371445621244,3.8330567690128943,4.462565869695921,5.020154638979893
36.45276191579082,38.57644126549741,24.211017540626862,5.380578991448929,2.532536144666586,4.52553251584234,2.833714456212441,2.666390102346224,3.129232536362591,4.020154638979893
24.452761915790823,34.57644126549741,15.211017540626862,5.580578991448929,0.9492028113332562,4.27553251584234,3.1670477895457703,3.499723435679564,3.5458992030292613,5.020154638979893
27.452761915790823,46.57644126549741,20.211017540626862,,0.8658694779999161,3.3588658491756695,3.33371445621244,3.6663901023462246,3.712565869695921,5.020154638979893
29.452761915790823,43.57644126549741,17.211017540626862,3.380578991448929,1.0325361446665862,3.85886584917567,3.4170477895457703,3.5830567690128943,3.629232536362591,6.020154638979893
39.45276191579082,28.576441265497408,22.211017540626862,5.180578991448929,2.1992028113332562,2.7755325158423396,2.1670477895457703,3.749723435679564,3.0458992030292613,5.020154638979893
33.45276191579082,31.576441265497408,19.211017540626862,4.380578991448929,1.0325361446665862,3.3588658491756695,1.9170477895457705,2.666390102346224,2.7958992030292613,5.020154638979893
35.45276191579082,34.57644126549741,19.211017540626862,5.380578991448929,1.615869477999916,2.7755325158423396,3.08371445621244,2.8330567690128943,2.5458992030292613,5.020154638979893
37.45276191579082,38.57644126549741,19.211017540626862,5.980578991448929,2.532536144666586,4.192199182509009,3.2503811228791006,2.7497234356795643,3.629232536362591,4.020154638979893
25.452761915790823,35.57644126549741,17.211017540626862,5.180578991448929,0.9492028113332562,4.10886584917567,2.9170477895457703,3.6663901023462246,2.879232536362591,4.020154638979893
32.45276191579082,32.57644126549741,18.211017540626862,6.180578991448929,0.9492028113332562,3.9421991825090092,2.083714456212441,2.9997234356795643,2.962565869695921,3.0201546389798932
53.45276191579082,25.576441265497408,25.211017540626862,3.380578991448929,2.532536144666586,2.3588658491756695,1.3337144562124406,1.9997234356795643,2.2958992030292613,11.020154638979893
27.452761915790823,45.57644126549741,19.211017540626862,7.180578991448929,2.032536144666586,4.442199182509009,2.9170477895457703,3.999723435679564,3.962565869695921,6.020154638979893
26.452761915790823,37.57644126549741,16.211017540626862,6.580578991448929,0.8658694779999161,4.10886584917567,2.6670477895457703,3.6663901023462246,3.629232536362591,5.020154638979893
41.45276191579082,30.576441265497408,20.211017540626862,5.980578991448929,2.365869477999916,3.9421991825090092,2.2503811228791006,2.9997234356795643,3.0458992030292613,6.020154638979893
42.45276191579082,27.576441265497408,18.211017540626862,4.980578991448929,1.2825361446665862,3.85886584917567,3.33371445621244,3.5830567690128943,2.629232536362591,6.020154638979893
37.45276191579082,39.57644126549741,20.211017540626862,5.980578991448929,1.365869477999916,3.6921991825090092,3.5003811228791006,2.8330567690128943,4.462565869695921,8.020154638979893
45.45276191579082,36.57644126549741,34.21101754062686,4.580578991448929,2.282536144666586,3.1088658491756695,2.333714456212441,2.7497234356795643,3.129232536362591,5.020154638979893
38.45276191579082,30.576441265497408,20.211017540626862,5.780578991448929,2.282536144666586,4.10886584917567,1.8337144562124406,3.0830567690128943,2.129232536362591,3.0201546389798932
28.452761915790823,21.576441265497408,16.211017540626862,5.580578991448929,1.365869477999916,4.02553251584234,1.8337144562124406,3.1663901023462246,3.629232536362591,3.0201546389798932
31.452761915790823,34.57644126549741,16.211017540626862,5.380578991448929,1.5325361446665862,3.3588658491756695,3.0003811228791006,3.749723435679564,2.7958992030292613,3.0201546389798932
31.452761915790823,35.57644126549741,22.211017540626862,5.380578991448929,1.365869477999916,4.27553251584234,2.4170477895457703,3.5830567690128943,3.379232536362591,6.020154638979893
27.452761915790823,37.57644126549741,19.211017540626862,6.580578991448929,1.0325361446665862,3.2755325158423396,2.2503811228791006,3.999723435679564,3.462565869695921,3.0201546389798932
28.452761915790823,33.57644126549741,17.211017540626862,6.180578991448929,1.615869477999916,4.442199182509009,2.0003811228791006,3.0830567690128943,3.462565869695921,7.020154638979893
38.45276191579082,30.576441265497408,28.211017540626862,4.380578991448929,2.615869477999916,1.9421991825090097,2.2503811228791006,2.9997234356795643,2.879232536362591,4.020154638979893
24.452761915790823,40.57644126549741,20.211017540626862,6.380578991448929,1.0325361446665862,2.8588658491756695,3.0003811228791006,3.499723435679564,3.962565869695921,3.0201546389798932
28.452761915790823,40.57644126549741,19.211017540626862,6.180578991448929,1.0325361446665862,4.02553251584234,2.583714456212441,3.999723435679564,3.2958992030292613,3.0201546389798932
37.45276191579082,40.57644126549741,25.211017540626862,4.380578991448929,2.365869477999916,3.1921991825090097,2.583714456212441,2.916390102346224,3.379232536362591,3.0201546389798932
30.452761915790823,38.57644126549741,18.211017540626862,6.380578991448929,2.1992028113332562,4.27553251584234,3.08371445621244,3.249723435679564,4.129232536362591,9.020154638979893
28.452761915790823,36.57644126549741,19.211017540626862,6.380578991448929,1.9492028113332562,3.4421991825090097,2.333714456212441,3.1663901023462246,3.962565869695921,3.0201546389798932
31.452761915790823,32.57644126549741,17.211017540626862,4.380578991448929,2.032536144666586,3.3588658491756695,2.833714456212441,2.7497234356795643,2.712565869695921,4.020154638979893
28.452761915790823,36.57644126549741,18.211017540626862,6.380578991448929,2.032536144666586,3.9421991825090092,2.5003811228791006,3.1663901023462246,3.2958992030292613,6.020154638979893
32.45276191579082,35.57644126549741,17.211017540626862,5.780578991448929,1.0325361446665862,4.52553251584234,2.5003811228791006,3.5830567690128943,3.2958992030292613,7.020154638979893
42.45276191579082,38.57644126549741,27.211017540626862,6.380578991448929,2.1992028113332562,2.9421991825090097,2.5003811228791006,2.416390102346224,2.712565869695921,5.020154638979893
34.45276191579082,36.57644126549741,20.211017540626862,5.980578991448929,1.0325361446665862,4.27553251584234,2.583714456212441,3.499723435679564,2.962565869695921,3.0201546389798932
36.45276191579082,35.57644126549741,17.211017540626862,5.980578991448929,2.115869477999916,3.60886584917567,2.1670477895457703,2.9997234356795643,2.962565869695921,7.020154638979893
26.452761915790823,37.57644126549741,19.211017540626862,6.980578991448929,1.0325361446665862,4.192199182509009,2.5003811228791006,3.9163901023462246,2.5458992030292613,7.020154638979893
25.452761915790823,31.576441265497408,15.211017540626862,7.380578991448929,0.6158694779999161,3.85886584917567,0.7503811228791004,3.499723435679564,2.212565869695921,6.020154638979893
43.45276191579082,38.57644126549741,21.211017540626862,5.180578991448929,2.865869477999916,4.192199182509009,3.6670477895457703,3.4163901023462246,4.04589920302926,4.020154638979893
27.452761915790823,47.57644126549741,19.211017540626862,7.180578991448929,1.865869477999916,4.02553251584234,3.58371445621244,3.3330567690128943,3.879232536362591,3.0201546389798932
43.45276191579082,14.576441265497406,17.211017540626862,7.380578991448929,2.282536144666586,3.2755325158423396,1.3337144562124406,3.4163901023462246,1.545899203029261,8.020154638979893
23.452761915790823,36.57644126549741,16.211017540626862,7.380578991448929,1.2825361446665862,4.192199182509009,2.583714456212441,3.9163901023462246,3.879232536362591,3.0201546389798932
26.452761915790823,48.57644126549741,22.211017540626862,7.380578991448929,0.7825361446665862,4.10886584917567,2.6670477895457703,3.6663901023462246,3.462565869695921,5.020154638979893
42.45276191579082,35.57644126549741,21.211017540626862,4.980578991448929,2.1992028113332562,1.8588658491756695,2.583714456212441,3.1663901023462246,3.2958992030292613,7.020154638979893
30.452761915790823,32.57644126549741,20.211017540626862,5.980578991448929,2.4492028113332562,4.02553251584234,2.1670477895457703,3.5830567690128943,3.629232536362591,2.0201546389798932
